"301","301","1","1","301","301. Tomando como referencia el Código Deontológico de la EnfermeríaEspañola, señale la respuesta correcta:","La/el Enfermera/o debe procurar sistemáticamente, en el campo de suactividad profesional con el fin de mejorar los cuidados de Enfermería,desechar prácticas incorrectas y ampliar el cuerpo de conocimientossobre los que se basa la actividad profesional.","No es obligación de la/el Enfermera/o que participe en investigación,vigilar que la vida, la salud y la intimidad de los seres sometidos aestudio, no estén expuestas a riesgos físicos o morales desproporcionados en el curso de estas investigaciones.","La/el Enfermera/o, al actuar ya sea como investigadora, como asistente de investigación o como experta/o que valora críticamente losresultados de la investigación, debe tener presentes los principios promulgados por la declaración de Roma.","La/el Enfermera/o estará preparada/o para practicar, aunque no deberá poseer los conocimientos y habilidades científicas que la lexartis exige.","1"
"302","302","1","1","302","302. Tomando como referencia el Código Deontológico de la EnfermeríaEspañola, señale la respuesta incorrecta:","La/el Enfermera/o deben trabajar para asegurar y mantener unas condiciones laborales que respeten la atención al/a la paciente y la satisfacción de los/as profesionales.","Salvo en caso de conflictos laborales y de suspensión organizada de losservicios profesionales, la/el Enfermera/o tendrá presente que su primera responsabilidad es atender a los intereses de los/as enfermos/as.","La/el Enfermera/o que participe en un conflicto laboral, tiene el deberde coordinar y comunicar las medidas adoptadas para garantizar lacontinuidad de los cuidados que necesitan sus pacientes.","La/el Enfermera/o que accede a puestos de relevancia o responsabilidad en la Administración Sanitaria o en centros sanitarios, deberátratar en todo momento con corrección a sus colegas, aun en el casode surgir discrepancias.","2"
"303","303","1","1","303","303. Tomando como referencia el Código Deontológico de la EnfermeríaEspañola, señale la respuesta incorrecta:","Las/os Enfermeras/os procuran estar presentes y participar activamente, a título individual y con independencia de las actuaciones corporativas, en todo el sistema nacional de salud y en sus organismos localesautonómicos y estatales.","El Consejo General se obliga a mantener al día el contenido de esteCódigo Deontológico y publicará oportunamente el texto de los artículos nuevos o modificados.","La participación del Personal de Enfermería en la Planificación Sanitaria se ejercerá a través de los Consejos Generales y Colegios respectoa las normas y disposiciones que se dicten y de las/os Enfermeras/osen la ejecución de los planes o en la elaboraci","La Enfermera/o forma parte integrante y cualificada de la asistencia sanitaria, pero no es responsable de los servicios de Enfermería que dirige.","4"
"304","304","1","1","304","304. Una declaración falsa y mal intencionada se denomina:","Difamación.","Calumnia.","Agravio.","Negligencia.","2"
"305","305","1","1","305","305. ¿En qué fecha entró en vigor el Código Deontológico de la Enfermería Española?","14 de junio de 1989.","14 de julio de 1989.","14 de julio de 1999.","14 de septiembre de 1989.","2"
"306","306","1","1","306","306. Tomando como referencia el Código Deontológico de la EnfermeríaEspañola, señale la respuesta incorrecta:","En el ámbito de su competencia profesional, el/la Enfermero/a seráresponsable de los programas de educación para la salud dirigidos al/ala anciano/a.","Las/os Enfermeras/os deben prestar atención de salud tanto al/a laanciano/a enfermo/a como sano/a, al objeto de mantener su independencia, fomentando su autocuidado para garantizar un mejoramientode la calidad de vida.","Las/os Enfermeras/os no deben influir en la política de salud, para quese ponga a disposición de todos los/as ancianos/as que lo precisen,una atención de salud competente y humana.","La/el Enfermera/o debe incluir en sus programas de educación la atención integral de Enfermería al/a la anciano/a.","3"
"307","307","1","1","307","307. ¿En qué capítulo del Código Deontológico de la Enfermería Española vienen recogidas las Normas Comunes en el ejercicio de la profesión?","Capítulo 4.","Capítulo 1.","Capítulo 10.","Capítulo Final.","3"
"308","308","1","1","308","308. Las disposiciones del Código Deontológico de la Enfermería Españolaobligan a:","Todos/as los/as Enfermeros/as inscritos en los Colegios, sea cual fuerala modalidad de su ejercicio (libre, al servicio de la Sanidad Pública,Privada, etc.). También serán de aplicación para el resto de los/as extranjeros/as que, por convenios, tratados i","Todos/as los/as Enfermeros/as inscritos/as en los Colegios de ejercicioal servicio de la Sanidad Pública.","Todos/as los/as Enfermeros/as inscritos/as en los Colegios de ejercicioal servicio de la Sanidad Pública. También serán de aplicación para elresto de los/as extranjeros/as que, por convenios, tratados internacionales, etc., puedan ejercer ocasionalmente e","Todos/as los/as Enfermeros/as inscritos/as en los Colegios de ejercicioal servicio de la Sanidad Privada. También serán de aplicación para elresto de los/as extranjeros/as que, por convenios, tratados internacionales, etc., puedan ejercer ocasionalmente e","1"
"309","309","1","1","309","309. ¿De quién es función primordial el favorecer y exigir el cumplimientode los derechos deontológicos de la profesión enfermera española?","Del Ministerio de Sanidad.","De los Colegios.","Del Consejo General.","Del Consejo General y de los Colegios.","4"
"310","310","1","1","310","310. Tomando como referencia el Código Deontológico de la EnfermeríaEspañola, señale la respuesta incorrecta:","La/el Enfermera/o reconoce que la libertad y la igualdad en dignidad yderecho son valores compartidos por todos los seres humanos que sehallan garantizados por la Constitución Española y Declaración Universal de Derechos Humanos.","La/el Enfermera/o está obligada/o a tratar con el mismo respeto a todos/as, sin distinción de raza, sexo, edad, religión, nacionalidad, opinión política, condición social o estado de salud.","En ejercicio de sus funciones, las/os Enfermeras/os están obligadas/osa respetar la libertad del/de la paciente, pero no a elegir y controlar laatención que se le presta.","Las/os Enfermeras/os deben proteger al/a la paciente, mientras estéa su cuidado, de posibles tratos humillantes, degradantes, o de cualquier otro tipo de afrentas a su dignidad personal.","3"
"311","311","1","1","311","311. Existen diferentes formas de administrar la nutrición enteral, ¿cuálde los siguientes enunciados no se corresponde con una de ellas?","Por sonda nasogástrica.","Por la vía oral.","A través de enterostomías.","Por vía venosa.","4"
"312","312","1","1","312","312. ¿Cuál de los enunciados, se ajusta a la siguiente definición?, administración de fórmulas enterales por vía digestiva, habitualmente mediante sonda, con el fin de evitar o reconducir la desnutrición de los/aspacientes:","Nutrición enteral.","Nutrición parenteral.","Nutrición endovenosa.","Dieta líquida.","1"
"313","313","1","1","313","313. ¿Cuál de los siguientes enunciados, coincide con el objetivo prioritario de la nutrición enteral?","Evitar la deglución.","Mantenimiento de un correcto estado nutricional.","Forzar la alimentación en los/as pacientes que voluntariamente realizan ayuno prolongado.","Permitir el reposo del sistema digestivo.","2"
"314","314","1","1","314","314. ¿En qué posición deberíamos situar al/a la paciente para insertarleuna sonda nasogástrica?","En la que esté más cómodo.","Decúbito supino.","Posición de Fowler.","Decúbito prono.","3"
"315","315","1","1","315","315. Tras insertar una sonda nasogástrica, debemos verificar que su colocación es correcta. Existen varios métodos que nos permiten hacer estacomprobación, ¿cuál de los siguientes enunciados no corresponde con unmétodo correcto?","Insuflar aire con una jeringa a través de la sonda y oír, con un fonendoscopio, cómo sale en la cavidad gástrica.","Pedir al/a la paciente que hable. Si puede hacerlo, nos aseguramosque la sonda no se ha introducido en la vía respiratoria.","Aspirar por la sonda con una jeringa de alimentación. Si está correctamente colocada debería salir contenido gástrico.","Introducir agua a través de la sonda y oír, con un fonendoscopio, cómosale en la cavidad gástrica.","4"
"316","316","1","1","316","316. Señale cuál de los siguientes materiales no es necesario para colocaruna sonda nasogástrica:","Fonendoscopio.","Lubricante liposoluble.","Jeringa de alimentación.","Esparadrapo o sistema de fijación.","2"
"317","317","1","1","317","317. Se aconseja que, después de dar la alimentación a un/a paciente porla sonda nasogástrica, se introduzca por ella agua ayudándonos de una jeringa de alimentación, ¿para qué sirve esta recomendación?","Para nada. Esta recomendación no es correcta.","Para evitar que los restos alimenticios pudieran obstruirla.","Para asegurarnos la hidratación del paciente.","Para comprobar que sigue siendo permeable.","2"
"318","318","1","1","318","318. Al colocar una sonda nasogástrica, es necesario saber qué longitud de ella queremos introducir. Esta distancia varía de unos individuos aotros, por lo que es necesario medirla, antes de proceder con la técnica.¿Cómo se mide la parte de sonda nasogást","No es necesario medirlo, viene señalado de forma estándar.","La longitud a introducir, es igual a la sumatoria de la distancia desdela nariz, al lóbulo de la oreja y desde aquí, al estómago.","La longitud a introducir, es igual a la distancia desde la nariz al estómago.","La longitud a introducir, es igual a la distancia desde el lóbulo de laoreja y hasta el estómago.","2"
"319","319","1","1","319","319. ¿Cuál de los siguientes tipos de sondas es la más usada?","Sonda de Salem.","Sonda SengstakenBlakemore.","Sonda de Levin.","Sonda de Foucher.","3"
"320","320","1","1","320","320. ¿Cuál de los siguientes tipos de sondas no se emplea por vía nasogástrica?","Sonda de Levin.","Sonda Foley.","Sonda de Foucher.","Sonda de Salem.","2"
"321","321","1","1","321","321. La sonda de Levin se usa con mucha frecuencia, teniendo distinto calibre y presentando múltiples orificios en su extremo distal, ¿cuántasvías tiene este tipo de sondas?","Una sola vía.","Dos vías.","Tres vías.","Dos vías y una de drenaje.","1"
"322","322","1","1","322","322. ¿Cuál de las siguientes sondas tiene como características poseer unasola luz y usarse habitualmente para la descompresión intestinal?","Sonda de Salem.","Sonda de Cantor.","Sonda SengstakenBlakemore.","Sonda de MillerAbbott.","2"
"323","323","1","1","323","323. La sonda SengstakenBlakemore es esofagogástrica, y se emplea endeterminados casos de sangrado digestivo, ¿cuántas luces y balones poseeesta sonda?","Dos luces y dos balones.","Dos luces y tres balones.","Tres luces y dos balones.","Tres luces y tres balones.","3"
